"file","source","bytes","canvas_w","canvas_h","frame_count","frame","x_signed","y_signed","x_raw","y_raw","w","h","format","extra_9_11","rgb_12_15","unk_16_19","data_offset"
"bridgb.sno","nested:snow.mix","137936","253","242","36","6","59","34","0x003B","0x0022","148","89","3","000000","0x00050000","0x00000000","27888"
"bridgb.sno","nested:snow.mix","137936","253","242","36","7","56","31","0x0038","0x001F","151","92","3","000000","0x00040000","0x00000000","32384"
"bridgb.sno","nested:snow.mix","137936","253","242","36","8","52","34","0x0034","0x0022","140","92","3","000000","0x00050000","0x00000000","35928"
"bridgb.sno","nested:snow.mix","137936","253","242","36","9","46","49","0x002E","0x0031","148","88","3","000000","0x00080000","0x00000000","40560"
"bridgb.sno","nested:snow.mix","137936","253","242","36","10","46","49","0x002E","0x0031","148","88","3","000000","0x00080000","0x00000000","45032"
"bridgb.sno","nested:snow.mix","137936","253","242","36","11","47","49","0x002F","0x0031","147","88","3","000000","0x00080000","0x00000000","49504"
"bridgb.sno","nested:snow.mix","137936","253","242","36","12","46","48","0x002E","0x0030","148","89","3","000000","0x00090000","0x00000000","54016"
"bridgb.sno","nested:snow.mix","137936","253","242","36","13","46","48","0x002E","0x0030","148","89","3","000000","0x00060000","0x00000000","58568"
"bridgb.sno","nested:snow.mix","137936","253","242","36","14","46","48","0x002E","0x0030","148","89","3","000000","0x00060000","0x00000000","63064"
"bridgb.sno","nested:snow.mix","137936","253","242","36","15","46","48","0x002E","0x0030","148","89","3","000000","0x00050000","0x00000000","67552"
"bridgb.sno","nested:snow.mix","137936","253","242","36","16","58","48","0x003A","0x0030","136","91","3","000000","0x00050000","0x00000000","72048"
"bridgb.sno","nested:snow.mix","137936","253","242","36","17","46","39","0x002E","0x0027","149","98","3","000000","0x00040000","0x00000000","76704"
"bridgb.sno","nested:snow.mix","137936","253","242","36","18","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","80672"
"bridgb.sno","nested:snow.mix","137936","253","242","36","19","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","84040"
"bridgb.sno","nested:snow.mix","137936","253","242","36","20","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","87408"
"bridgb.sno","nested:snow.mix","137936","253","242","36","21","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","90776"
"bridgb.sno","nested:snow.mix","137936","253","242","36","22","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","94144"
"bridgb.sno","nested:snow.mix","137936","253","242","36","23","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","97576"
"bridgb.sno","nested:snow.mix","137936","253","242","36","24","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","100984"
"bridgb.sno","nested:snow.mix","137936","253","242","36","25","107","99","0x006B","0x0063","127","67","3","000000","0x00000000","0x00000000","104456"
"bridgb.sno","nested:snow.mix","137936","253","242","36","26","98","99","0x0062","0x0063","127","63","3","000000","0x00000000","0x00000000","106928"
"bridgb.sno","nested:snow.mix","137936","253","242","36","27","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","109184"
"bridgb.sno","nested:snow.mix","137936","253","242","36","28","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","112552"
"bridgb.sno","nested:snow.mix","137936","253","242","36","29","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","115920"
"bridgb.sno","nested:snow.mix","137936","253","242","36","30","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","119288"
"bridgb.sno","nested:snow.mix","137936","253","242","36","31","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","122656"
"bridgb.sno","nested:snow.mix","137936","253","242","36","32","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","126176"
"bridgb.sno","nested:snow.mix","137936","253","242","36","33","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","129696"
"bridgb.sno","nested:snow.mix","137936","253","242","36","34","102","119","0x0066","0x0077","127","63","3","000000","0x00000000","0x00000000","133216"
"bridgb.sno","nested:snow.mix","137936","253","242","36","35","93","119","0x005D","0x0077","127","67","3","000000","0x00000000","0x00000000","135464"
"bridgb.urb","nested:urban.mix","137912","253","242","36","0","59","34","0x003B","0x0022","148","89","3","000000","0x002E0000","0x00000000","872"
"bridgb.urb","nested:urban.mix","137912","253","242","36","1","59","34","0x003B","0x0022","148","89","3","000000","0x002F0000","0x00000000","5368"
"bridgb.urb","nested:urban.mix","137912","253","242","36","2","59","34","0x003B","0x0022","148","89","3","000000","0x002D0000","0x00000000","9872"
"bridgb.urb","nested:urban.mix","137912","253","242","36","3","59","34","0x003B","0x0022","148","89","3","000000","0x002E0000","0x00000000","14392"
"bridgb.urb","nested:urban.mix","137912","253","242","36","4","59","34","0x003B","0x0022","148","89","3","000000","0x002F0000","0x00000000","18904"
"bridgb.urb","nested:urban.mix","137912","253","242","36","5","59","34","0x003B","0x0022","148","89","3","000000","0x002F0000","0x00000000","23400"
"bridgb.urb","nested:urban.mix","137912","253","242","36","6","59","34","0x003B","0x0022","148","89","3","000000","0x00300000","0x00000000","27896"
"bridgb.urb","nested:urban.mix","137912","253","242","36","7","56","31","0x0038","0x001F","151","92","3","000000","0x002F0000","0x00000000","32392"
"bridgb.urb","nested:urban.mix","137912","253","242","36","8","52","34","0x0034","0x0022","140","92","3","000000","0x00300000","0x00000000","35936"
"bridgb.urb","nested:urban.mix","137912","253","242","36","9","46","49","0x002E","0x0031","148","88","3","000000","0x002E0000","0x00000000","40568"
"bridgb.urb","nested:urban.mix","137912","253","242","36","10","46","49","0x002E","0x0031","148","88","3","000000","0x00300000","0x00000000","45040"
"bridgb.urb","nested:urban.mix","137912","253","242","36","11","47","49","0x002F","0x0031","147","88","3","000000","0x002F0000","0x00000000","49512"
"bridgb.urb","nested:urban.mix","137912","253","242","36","12","46","48","0x002E","0x0030","148","89","3","000000","0x002E0000","0x00000000","54024"
"bridgb.urb","nested:urban.mix","137912","253","242","36","13","46","49","0x002E","0x0031","148","88","3","000000","0x00310000","0x00000000","58576"
"bridgb.urb","nested:urban.mix","137912","253","242","36","14","46","48","0x002E","0x0030","148","89","3","000000","0x00320000","0x00000000","63056"
"bridgb.urb","nested:urban.mix","137912","253","242","36","15","46","48","0x002E","0x0030","148","89","3","000000","0x00320000","0x00000000","67536"
"bridgb.urb","nested:urban.mix","137912","253","242","36","16","58","48","0x003A","0x0030","136","91","3","000000","0x00300000","0x00000000","72032"
"bridgb.urb","nested:urban.mix","137912","253","242","36","17","46","39","0x002E","0x0027","149","98","3","000000","0x00300000","0x00000000","76680"
"bridgb.urb","nested:urban.mix","137912","253","242","36","18","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","80648"
"bridgb.urb","nested:urban.mix","137912","253","242","36","19","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","84016"
"bridgb.urb","nested:urban.mix","137912","253","242","36","20","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","87384"
"bridgb.urb","nested:urban.mix","137912","253","242","36","21","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","90752"
"bridgb.urb","nested:urban.mix","137912","253","242","36","22","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","94120"
"bridgb.urb","nested:urban.mix","137912","253","242","36","23","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","97552"
"bridgb.urb","nested:urban.mix","137912","253","242","36","24","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","100960"
"bridgb.urb","nested:urban.mix","137912","253","242","36","25","107","99","0x006B","0x0063","127","67","3","000000","0x00000000","0x00000000","104432"
"bridgb.urb","nested:urban.mix","137912","253","242","36","26","98","99","0x0062","0x0063","127","63","3","000000","0x00000000","0x00000000","106904"
"bridgb.urb","nested:urban.mix","137912","253","242","36","27","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","109160"
"bridgb.urb","nested:urban.mix","137912","253","242","36","28","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","112528"
"bridgb.urb","nested:urban.mix","137912","253","242","36","29","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","115896"
"bridgb.urb","nested:urban.mix","137912","253","242","36","30","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","119264"
"bridgb.urb","nested:urban.mix","137912","253","242","36","31","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","122632"
"bridgb.urb","nested:urban.mix","137912","253","242","36","32","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","126152"
"bridgb.urb","nested:urban.mix","137912","253","242","36","33","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","129672"
"bridgb.urb","nested:urban.mix","137912","253","242","36","34","102","119","0x0066","0x0077","127","63","3","000000","0x00000000","0x00000000","133192"
"bridgb.urb","nested:urban.mix","137912","253","242","36","35","93","119","0x005D","0x0077","127","67","3","000000","0x00000000","0x00000000","135440"
"bridgb.des","nested:desert.mix","137928","253","242","36","0","59","34","0x003B","0x0022","148","89","3","000000","0x00040000","0x00000000","872"
"bridgb.des","nested:desert.mix","137928","253","242","36","1","59","34","0x003B","0x0022","148","89","3","000000","0x00040000","0x00000000","5368"
"bridgb.des","nested:desert.mix","137928","253","242","36","2","59","34","0x003B","0x0022","148","89","3","000000","0x00040000","0x00000000","9872"
"bridgb.des","nested:desert.mix","137928","253","242","36","3","59","34","0x003B","0x0022","148","89","3","000000","0x00030000","0x00000000","14392"
"bridgb.des","nested:desert.mix","137928","253","242","36","4","59","34","0x003B","0x0022","148","89","3","000000","0x00030000","0x00000000","18904"
"bridgb.des","nested:desert.mix","137928","253","242","36","5","59","34","0x003B","0x0022","148","89","3","000000","0x00020000","0x00000000","23400"
"bridgb.des","nested:desert.mix","137928","253","242","36","6","59","34","0x003B","0x0022","148","89","3","000000","0x00010000","0x00000000","27896"
"bridgb.des","nested:desert.mix","137928","253","242","36","7","56","31","0x0038","0x001F","151","92","3","000000","0x00020000","0x00000000","32392"
"bridgb.des","nested:desert.mix","137928","253","242","36","8","52","34","0x0034","0x0022","140","92","3","000000","0x00020000","0x00000000","35952"
"bridgb.des","nested:desert.mix","137928","253","242","36","9","46","49","0x002E","0x0031","148","88","3","000000","0x00040000","0x00000000","40584"
"bridgb.des","nested:desert.mix","137928","253","242","36","10","46","49","0x002E","0x0031","148","88","3","000000","0x00030000","0x00000000","45056"
"bridgb.des","nested:desert.mix","137928","253","242","36","11","47","49","0x002F","0x0031","147","88","3","000000","0x00040000","0x00000000","49528"
"bridgb.des","nested:desert.mix","137928","253","242","36","12","46","48","0x002E","0x0030","148","89","3","000000","0x00040000","0x00000000","54040"
"bridgb.des","nested:desert.mix","137928","253","242","36","13","46","49","0x002E","0x0031","148","88","3","000000","0x00020000","0x00000000","58592"
"bridgb.des","nested:desert.mix","137928","253","242","36","14","46","48","0x002E","0x0030","148","89","3","000000","0x00020000","0x00000000","63072"
"bridgb.des","nested:desert.mix","137928","253","242","36","15","46","48","0x002E","0x0030","148","89","3","000000","0x00010000","0x00000000","67552"
"bridgb.des","nested:desert.mix","137928","253","242","36","16","58","48","0x003A","0x0030","136","91","3","000000","0x00020000","0x00000000","72048"
"bridgb.des","nested:desert.mix","137928","253","242","36","17","46","39","0x002E","0x0027","149","98","3","000000","0x00020000","0x00000000","76696"
"bridgb.des","nested:desert.mix","137928","253","242","36","18","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","80664"
"bridgb.des","nested:desert.mix","137928","253","242","36","19","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","84032"
"bridgb.des","nested:desert.mix","137928","253","242","36","20","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","87400"
"bridgb.des","nested:desert.mix","137928","253","242","36","21","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","90768"
"bridgb.des","nested:desert.mix","137928","253","242","36","22","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","94136"
"bridgb.des","nested:desert.mix","137928","253","242","36","23","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","97568"
"bridgb.des","nested:desert.mix","137928","253","242","36","24","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","100976"
"bridgb.des","nested:desert.mix","137928","253","242","36","25","107","99","0x006B","0x0063","127","67","3","000000","0x00000000","0x00000000","104448"
"bridgb.des","nested:desert.mix","137928","253","242","36","26","98","99","0x0062","0x0063","127","63","3","000000","0x00000000","0x00000000","106920"
"bridgb.des","nested:desert.mix","137928","253","242","36","27","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","109176"
"bridgb.des","nested:desert.mix","137928","253","242","36","28","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","112544"
"bridgb.des","nested:desert.mix","137928","253","242","36","29","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","115912"
"bridgb.des","nested:desert.mix","137928","253","242","36","30","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","119280"
"bridgb.des","nested:desert.mix","137928","253","242","36","31","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","122648"
"bridgb.des","nested:desert.mix","137928","253","242","36","32","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","126168"
"bridgb.des","nested:desert.mix","137928","253","242","36","33","93","119","0x005D","0x0077","136","67","3","000000","0x00000000","0x00000000","129688"
"bridgb.des","nested:desert.mix","137928","253","242","36","34","102","119","0x0066","0x0077","127","63","3","000000","0x00000000","0x00000000","133208"
"bridgb.des","nested:desert.mix","137928","253","242","36","35","93","119","0x005D","0x0077","127","67","3","000000","0x00000000","0x00000000","135456"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","0","59","34","0x003B","0x0022","148","89","3","000000","0x00040000","0x00000000","872"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","1","59","34","0x003B","0x0022","148","89","3","000000","0x00040000","0x00000000","5368"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","2","59","34","0x003B","0x0022","148","89","3","000000","0x00040000","0x00000000","9872"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","3","59","34","0x003B","0x0022","148","89","3","000000","0x00030000","0x00000000","14392"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","4","59","34","0x003B","0x0022","148","89","3","000000","0x00030000","0x00000000","18904"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","5","59","34","0x003B","0x0022","148","89","3","000000","0x00020000","0x00000000","23400"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","6","59","34","0x003B","0x0022","148","89","3","000000","0x00010000","0x00000000","27896"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","7","56","31","0x0038","0x001F","151","92","3","000000","0x00020000","0x00000000","32392"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","8","52","34","0x0034","0x0022","140","92","3","000000","0x00020000","0x00000000","35952"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","9","46","49","0x002E","0x0031","148","88","3","000000","0x00040000","0x00000000","40584"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","10","46","49","0x002E","0x0031","148","88","3","000000","0x00030000","0x00000000","45056"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","11","47","49","0x002F","0x0031","147","88","3","000000","0x00040000","0x00000000","49528"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","12","46","48","0x002E","0x0030","148","89","3","000000","0x00040000","0x00000000","54040"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","13","46","49","0x002E","0x0031","148","88","3","000000","0x00020000","0x00000000","58592"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","14","46","48","0x002E","0x0030","148","89","3","000000","0x00020000","0x00000000","63072"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","15","46","48","0x002E","0x0030","148","89","3","000000","0x00010000","0x00000000","67552"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","16","58","48","0x003A","0x0030","136","91","3","000000","0x00020000","0x00000000","72048"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","17","46","39","0x002E","0x0027","149","98","3","000000","0x00020000","0x00000000","76696"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","18","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","80664"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","19","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","84032"
"bridgb.lun","nested:lunar.mix","137928","253","242","36","20","98","99","0x0062","0x0063","136","67","3","000000","0x00000000","0x00000000","87400"
